game_date,pitcher_name,pitcher_home_away,batter,batter_stance,opponent,pitch_name,release_spin_rate,spin_axis,effective_speed,pitch_result,exit_velocity,game_type,season_type,at_bat_outcome,at_bat_number,strikes
7/24/2022,"Musgrove, Joe",away,"Nido, Tomas",R,NYM,Sinker,2422,218,93.5,in play,82.9,Regular Season,Regular Season,field_out,39,0
7/24/2022,"Musgrove, Joe",away,"Guillorme, Luis",L,NYM,4-Seam Fastball,2573,226,93.1,in play,55.8,Regular Season,Regular Season,field_out,38,2
7/24/2022,"Musgrove, Joe",away,"Guillorme, Luis",L,NYM,4-Seam Fastball,2551,226,94.3,strike,,Regular Season,Regular Season,,38,1
7/24/2022,"Musgrove, Joe",away,"Guillorme, Luis",L,NYM,Curveball,2621,48,82.1,strike,,Regular Season,Regular Season,,38,0
7/24/2022,"Musgrove, Joe",away,"Canha, Mark",R,NYM,Slider,2647,68,83.7,in play,104.6,Regular Season,Regular Season,double,37,1
7/24/2022,"Musgrove, Joe",away,"Canha, Mark",R,NYM,Slider,2638,60,84.2,strike,,Regular Season,Regular Season,,37,0
7/24/2022,"Musgrove, Joe",away,"Vogelbach, Daniel",L,NYM,Slider,2614,73,85.6,in play,85.7,Regular Season,Regular Season,single,36,2
7/24/2022,"Musgrove, Joe",away,"Vogelbach, Daniel",L,NYM,4-Seam Fastball,2563,213,93.0,strike,73.4,Regular Season,Regular Season,,36,2
7/24/2022,"Musgrove, Joe",away,"Vogelbach, Daniel",L,NYM,Curveball,2798,40,82.7,ball,,Regular Season,Regular Season,,36,2
7/24/2022,"Musgrove, Joe",away,"Vogelbach, Daniel",L,NYM,4-Seam Fastball,2434,212,93.1,strike,97.1,Regular Season,Regular Season,,36,2
7/24/2022,"Musgrove, Joe",away,"Vogelbach, Daniel",L,NYM,Cutter,2545,200,91.9,strike,73.5,Regular Season,Regular Season,,36,1
7/24/2022,"Musgrove, Joe",away,"Vogelbach, Daniel",L,NYM,Changeup,1744,229,87.1,ball,,Regular Season,Regular Season,,36,1
7/24/2022,"Musgrove, Joe",away,"Vogelbach, Daniel",L,NYM,Changeup,1936,228,87.0,ball,,Regular Season,Regular Season,,36,1
7/24/2022,"Musgrove, Joe",away,"Vogelbach, Daniel",L,NYM,Cutter,2474,210,88.9,strike,,Regular Season,Regular Season,,36,0
7/24/2022,"Musgrove, Joe",away,"McNeil, Jeff",L,NYM,4-Seam Fastball,2451,216,92.5,in play,73.8,Regular Season,Regular Season,field_out,32,1
7/24/2022,"Musgrove, Joe",away,"McNeil, Jeff",L,NYM,Slider,2583,58,82.9,strike,,Regular Season,Regular Season,,32,0
7/24/2022,"Musgrove, Joe",away,"Alonso, Pete",R,NYM,Cutter,2599,199,91.0,in play,99.4,Regular Season,Regular Season,field_out,31,0
7/24/2022,"Musgrove, Joe",away,"Alonso, Pete",R,NYM,Curveball,2627,47,80.7,ball,,Regular Season,Regular Season,,31,0
7/24/2022,"Musgrove, Joe",away,"Lindor, Francisco",L,NYM,4-Seam Fastball,2450,213,92.7,strike,,Regular Season,Regular Season,strikeout,30,2
7/24/2022,"Musgrove, Joe",away,"Lindor, Francisco",L,NYM,Slider,2551,65,85.2,strike,105.2,Regular Season,Regular Season,,30,1
7/24/2022,"Musgrove, Joe",away,"Lindor, Francisco",L,NYM,Curveball,2590,35,81.0,strike,,Regular Season,Regular Season,,30,0
7/24/2022,"Musgrove, Joe",away,"Lindor, Francisco",L,NYM,Changeup,1882,231,85.6,ball,,Regular Season,Regular Season,,30,0
7/24/2022,"Musgrove, Joe",away,"Marte, Starling",R,NYM,Sinker,2552,218,93.9,strike,,Regular Season,Regular Season,strikeout,25,2
7/24/2022,"Musgrove, Joe",away,"Marte, Starling",R,NYM,Curveball,2723,39,82.6,strike,62.2,Regular Season,Regular Season,,25,2
7/24/2022,"Musgrove, Joe",away,"Marte, Starling",R,NYM,Slider,2748,53,84.4,ball,,Regular Season,Regular Season,,25,2
7/24/2022,"Musgrove, Joe",away,"Marte, Starling",R,NYM,4-Seam Fastball,2609,214,93.5,strike,,Regular Season,Regular Season,,25,1
7/24/2022,"Musgrove, Joe",away,"Marte, Starling",R,NYM,Sinker,2473,215,92.3,strike,,Regular Season,Regular Season,,25,0
7/24/2022,"Musgrove, Joe",away,"Marte, Starling",R,NYM,Slider,2669,54,83.9,ball,,Regular Season,Regular Season,,25,0
7/24/2022,"Musgrove, Joe",away,"Nimmo, Brandon",L,NYM,Changeup,1841,223,86.2,in play,62.0,Regular Season,Regular Season,field_out,24,1
7/24/2022,"Musgrove, Joe",away,"Nimmo, Brandon",L,NYM,Curveball,2605,39,80.1,strike,,Regular Season,Regular Season,,24,0
7/24/2022,"Musgrove, Joe",away,"Nido, Tomas",R,NYM,Slider,2546,59,83.4,in play,73.7,Regular Season,Regular Season,field_out,23,1
7/24/2022,"Musgrove, Joe",away,"Nido, Tomas",R,NYM,Slider,2512,54,83.2,strike,,Regular Season,Regular Season,,23,0
7/24/2022,"Musgrove, Joe",away,"Guillorme, Luis",L,NYM,4-Seam Fastball,2581,216,93.9,in play,63.9,Regular Season,Regular Season,field_out,18,2
7/24/2022,"Musgrove, Joe",away,"Guillorme, Luis",L,NYM,Cutter,2506,187,90.4,ball,,Regular Season,Regular Season,,18,2
7/24/2022,"Musgrove, Joe",away,"Guillorme, Luis",L,NYM,Curveball,2666,45,82.5,ball,,Regular Season,Regular Season,,18,2
7/24/2022,"Musgrove, Joe",away,"Guillorme, Luis",L,NYM,Curveball,2713,47,81.3,ball,,Regular Season,Regular Season,,18,2
7/24/2022,"Musgrove, Joe",away,"Guillorme, Luis",L,NYM,4-Seam Fastball,2550,213,93.1,strike,68.2,Regular Season,Regular Season,,18,2
7/24/2022,"Musgrove, Joe",away,"Guillorme, Luis",L,NYM,Cutter,2584,194,91.2,strike,,Regular Season,Regular Season,,18,1
7/24/2022,"Musgrove, Joe",away,"Guillorme, Luis",L,NYM,4-Seam Fastball,2517,214,93.7,strike,,Regular Season,Regular Season,,18,0
7/24/2022,"Musgrove, Joe",away,"Canha, Mark",R,NYM,Cutter,2531,193,89.2,ball,,Regular Season,Regular Season,hit_by_pitch,17,0
7/24/2022,"Musgrove, Joe",away,"Vogelbach, Daniel",L,NYM,4-Seam Fastball,2524,210,93.3,strike,,Regular Season,Regular Season,strikeout,16,2
7/24/2022,"Musgrove, Joe",away,"Vogelbach, Daniel",L,NYM,Curveball,2613,53,81.8,strike,,Regular Season,Regular Season,,16,1
7/24/2022,"Musgrove, Joe",away,"Vogelbach, Daniel",L,NYM,Slider,2612,54,83.3,ball,,Regular Season,Regular Season,,16,1
7/24/2022,"Musgrove, Joe",away,"Vogelbach, Daniel",L,NYM,4-Seam Fastball,2478,213,93.2,strike,,Regular Season,Regular Season,,16,0
7/24/2022,"Musgrove, Joe",away,"McNeil, Jeff",L,NYM,Cutter,2618,200,90.7,in play,100.7,Regular Season,Regular Season,field_out,15,0
7/24/2022,"Musgrove, Joe",away,"McNeil, Jeff",L,NYM,Cutter,2576,196,89.9,ball,,Regular Season,Regular Season,,15,0
7/24/2022,"Musgrove, Joe",away,"Alonso, Pete",R,NYM,Slider,2743,56,86.1,ball,,Regular Season,Regular Season,walk,14,2
7/24/2022,"Musgrove, Joe",away,"Alonso, Pete",R,NYM,Slider,2589,39,84.7,ball,,Regular Season,Regular Season,,14,2
7/24/2022,"Musgrove, Joe",away,"Alonso, Pete",R,NYM,Slider,2677,62,83.8,strike,,Regular Season,Regular Season,,14,2
7/24/2022,"Musgrove, Joe",away,"Alonso, Pete",R,NYM,Slider,2499,55,82.6,strike,,Regular Season,Regular Season,,14,1
7/24/2022,"Musgrove, Joe",away,"Alonso, Pete",R,NYM,Slider,2584,52,84.1,ball,,Regular Season,Regular Season,,14,1
7/24/2022,"Musgrove, Joe",away,"Alonso, Pete",R,NYM,4-Seam Fastball,2536,218,92.2,ball,,Regular Season,Regular Season,,14,1
7/24/2022,"Musgrove, Joe",away,"Alonso, Pete",R,NYM,Cutter,2560,203,89.7,strike,82.9,Regular Season,Regular Season,,14,0
7/24/2022,"Musgrove, Joe",away,"Lindor, Francisco",L,NYM,Curveball,2665,43,81.0,strike,,Regular Season,Regular Season,strikeout,9,2
7/24/2022,"Musgrove, Joe",away,"Lindor, Francisco",L,NYM,Curveball,2705,43,81.0,strike,,Regular Season,Regular Season,,9,2
7/24/2022,"Musgrove, Joe",away,"Lindor, Francisco",L,NYM,Slider,2592,64,84.3,strike,95.2,Regular Season,Regular Season,,9,2
7/24/2022,"Musgrove, Joe",away,"Lindor, Francisco",L,NYM,4-Seam Fastball,2548,212,94.0,strike,95.3,Regular Season,Regular Season,,9,2
7/24/2022,"Musgrove, Joe",away,"Lindor, Francisco",L,NYM,Curveball,2612,48,80.6,strike,,Regular Season,Regular Season,,9,1
7/24/2022,"Musgrove, Joe",away,"Lindor, Francisco",L,NYM,4-Seam Fastball,2468,208,92.7,strike,91.5,Regular Season,Regular Season,,9,0
7/24/2022,"Musgrove, Joe",away,"Lindor, Francisco",L,NYM,Cutter,2544,202,90.2,ball,,Regular Season,Regular Season,,9,0
7/24/2022,"Musgrove, Joe",away,"Marte, Starling",R,NYM,Slider,2587,52,82.0,in play,94.2,Regular Season,Regular Season,field_out,8,2
7/24/2022,"Musgrove, Joe",away,"Marte, Starling",R,NYM,Curveball,2475,46,80.3,strike,89.1,Regular Season,Regular Season,,8,1
7/24/2022,"Musgrove, Joe",away,"Marte, Starling",R,NYM,Curveball,2579,42,81.1,ball,,Regular Season,Regular Season,,8,1
7/24/2022,"Musgrove, Joe",away,"Marte, Starling",R,NYM,4-Seam Fastball,2461,210,92.8,strike,,Regular Season,Regular Season,,8,0
7/24/2022,"Musgrove, Joe",away,"Nimmo, Brandon",L,NYM,4-Seam Fastball,2417,211,93.6,in play,81.4,Regular Season,Regular Season,field_out,7,2
7/24/2022,"Musgrove, Joe",away,"Nimmo, Brandon",L,NYM,Cutter,2425,200,89.6,strike,52.1,Regular Season,Regular Season,,7,1
7/24/2022,"Musgrove, Joe",away,"Nimmo, Brandon",L,NYM,Cutter,2407,185,90.1,ball,,Regular Season,Regular Season,,7,1
7/24/2022,"Musgrove, Joe",away,"Nimmo, Brandon",L,NYM,Slider,2515,62,84.3,ball,,Regular Season,Regular Season,,7,1
7/24/2022,"Musgrove, Joe",away,"Nimmo, Brandon",L,NYM,Cutter,2265,206,90.2,strike,,Regular Season,Regular Season,,7,0
7/24/2022,"Musgrove, Joe",away,"Nimmo, Brandon",L,NYM,4-Seam Fastball,2336,218,91.8,ball,,Regular Season,Regular Season,,7,0
7/13/2022,"Musgrove, Joe",away,"Hilliard, Sam",L,COL,Slider,2775,47,82.5,in play,102.6,Regular Season,Regular Season,single,59,1
7/13/2022,"Musgrove, Joe",away,"Hilliard, Sam",L,COL,Slider,2720,54,82.7,strike,,Regular Season,Regular Season,,59,0
7/13/2022,"Musgrove, Joe",away,"Hilliard, Sam",L,COL,Cutter,2650,201,89.1,ball,,Regular Season,Regular Season,,59,0
7/13/2022,"Musgrove, Joe",away,"Hilliard, Sam",L,COL,4-Seam Fastball,2496,217,93.2,ball,,Regular Season,Regular Season,,59,0
7/13/2022,"Musgrove, Joe",away,"Diaz, Elias",R,COL,Slider,2793,60,82.9,in play,96.9,Regular Season,Regular Season,double,58,2
7/13/2022,"Musgrove, Joe",away,"Diaz, Elias",R,COL,Slider,2744,57,82.7,strike,,Regular Season,Regular Season,,58,1
7/13/2022,"Musgrove, Joe",away,"Diaz, Elias",R,COL,Slider,2682,64,81.6,strike,,Regular Season,Regular Season,,58,0
7/13/2022,"Musgrove, Joe",away,"Grichuk, Randal",R,COL,Slider,2823,59,82.8,in play,94.1,Regular Season,Regular Season,field_out,49,1
7/13/2022,"Musgrove, Joe",away,"Grichuk, Randal",R,COL,Slider,2728,57,83.4,strike,,Regular Season,Regular Season,,49,0
7/13/2022,"Musgrove, Joe",away,"McMahon, Ryan",L,COL,Slider,2747,54,83.6,in play,77.6,Regular Season,Regular Season,single,48,1
7/13/2022,"Musgrove, Joe",away,"McMahon, Ryan",L,COL,Curveball,2782,41,82.1,ball,,Regular Season,Regular Season,,48,1
7/13/2022,"Musgrove, Joe",away,"McMahon, Ryan",L,COL,Changeup,1989,223,86.4,ball,,Regular Season,Regular Season,,48,1
7/13/2022,"Musgrove, Joe",away,"McMahon, Ryan",L,COL,Slider,2665,57,82.6,strike,,Regular Season,Regular Season,,48,0
7/13/2022,"Musgrove, Joe",away,"Rodgers, Brendan",R,COL,Slider,2840,54,83.1,in play,77.1,Regular Season,Regular Season,sac_fly,47,2
7/13/2022,"Musgrove, Joe",away,"Rodgers, Brendan",R,COL,Slider,2742,57,83.5,strike,67.4,Regular Season,Regular Season,,47,2
7/13/2022,"Musgrove, Joe",away,"Rodgers, Brendan",R,COL,Slider,2802,55,83.3,strike,50.7,Regular Season,Regular Season,,47,1
7/13/2022,"Musgrove, Joe",away,"Rodgers, Brendan",R,COL,Slider,2724,48,83.6,strike,,Regular Season,Regular Season,,47,0
7/13/2022,"Musgrove, Joe",away,"Blackmon, Charlie",L,COL,4-Seam Fastball,2649,213,92.3,in play,93.9,Regular Season,Regular Season,single,46,2
7/13/2022,"Musgrove, Joe",away,"Blackmon, Charlie",L,COL,Curveball,2717,51,81.4,strike,,Regular Season,Regular Season,,46,1
7/13/2022,"Musgrove, Joe",away,"Blackmon, Charlie",L,COL,Slider,2756,57,83.0,strike,,Regular Season,Regular Season,,46,0
7/13/2022,"Musgrove, Joe",away,"Iglesias, Jose",R,COL,Curveball,2773,41,81.7,in play,98.7,Regular Season,Regular Season,field_out,45,2
7/13/2022,"Musgrove, Joe",away,"Iglesias, Jose",R,COL,Curveball,2765,37,81.7,strike,,Regular Season,Regular Season,,45,1
7/13/2022,"Musgrove, Joe",away,"Iglesias, Jose",R,COL,Curveball,2814,43,81.5,strike,,Regular Season,Regular Season,,45,0
7/13/2022,"Musgrove, Joe",away,"Joe, Connor",R,COL,Sinker,2442,210,92.9,in play,98.2,Regular Season,Regular Season,double,44,1
7/13/2022,"Musgrove, Joe",away,"Joe, Connor",R,COL,Curveball,2711,42,82.7,ball,,Regular Season,Regular Season,,44,1
7/13/2022,"Musgrove, Joe",away,"Joe, Connor",R,COL,Cutter,2641,206,91.2,strike,67.6,Regular Season,Regular Season,,44,0
7/13/2022,"Musgrove, Joe",away,"Hampson, Garrett",R,COL,4-Seam Fastball,2646,209,92.7,in play,95.5,Regular Season,Regular Season,single,43,2
7/13/2022,"Musgrove, Joe",away,"Hampson, Garrett",R,COL,Sinker,2344,216,92.1,strike,48.3,Regular Season,Regular Season,,43,2
7/13/2022,"Musgrove, Joe",away,"Hampson, Garrett",R,COL,Sinker,2344,210,91.3,strike,,Regular Season,Regular Season,,43,1
7/13/2022,"Musgrove, Joe",away,"Hampson, Garrett",R,COL,Sinker,2351,207,91.7,strike,,Regular Season,Regular Season,,43,0
7/13/2022,"Musgrove, Joe",away,"Hampson, Garrett",R,COL,Cutter,2560,200,89.3,ball,,Regular Season,Regular Season,,43,0
7/13/2022,"Musgrove, Joe",away,"Hilliard, Sam",L,COL,Curveball,2613,44,80.7,in play,107.6,Regular Season,Regular Season,single,42,1
7/13/2022,"Musgrove, Joe",away,"Hilliard, Sam",L,COL,Cutter,2590,208,89.3,strike,,Regular Season,Regular Season,,42,0
7/13/2022,"Musgrove, Joe",away,"Diaz, Elias",R,COL,4-Seam Fastball,2767,213,94.8,strike,,Regular Season,Regular Season,strikeout,33,2
7/13/2022,"Musgrove, Joe",away,"Diaz, Elias",R,COL,4-Seam Fastball,2689,214,94.2,ball,,Regular Season,Regular Season,,33,2
7/13/2022,"Musgrove, Joe",away,"Diaz, Elias",R,COL,Slider,2738,54,84.9,ball,,Regular Season,Regular Season,,33,2
7/13/2022,"Musgrove, Joe",away,"Diaz, Elias",R,COL,Slider,2764,46,84.5,ball,,Regular Season,Regular Season,,33,2
7/13/2022,"Musgrove, Joe",away,"Diaz, Elias",R,COL,Curveball,2657,47,81.9,strike,75.7,Regular Season,Regular Season,,33,1
7/13/2022,"Musgrove, Joe",away,"Diaz, Elias",R,COL,Slider,2566,57,83.7,strike,,Regular Season,Regular Season,,33,0
7/13/2022,"Musgrove, Joe",away,"Grichuk, Randal",R,COL,Cutter,2615,196,90.3,in play,98.4,Regular Season,Regular Season,double,32,0
7/13/2022,"Musgrove, Joe",away,"Grichuk, Randal",R,COL,4-Seam Fastball,2560,214,92.3,ball,,Regular Season,Regular Season,,32,0
7/13/2022,"Musgrove, Joe",away,"McMahon, Ryan",L,COL,Curveball,2700,45,80.9,strike,,Regular Season,Regular Season,strikeout,31,2
7/13/2022,"Musgrove, Joe",away,"McMahon, Ryan",L,COL,Curveball,2678,48,80.9,strike,,Regular Season,Regular Season,,31,1
7/13/2022,"Musgrove, Joe",away,"McMahon, Ryan",L,COL,Slider,2674,55,84.1,strike,,Regular Season,Regular Season,,31,0
7/13/2022,"Musgrove, Joe",away,"McMahon, Ryan",L,COL,Cutter,2554,206,90.1,ball,,Regular Season,Regular Season,,31,0
7/13/2022,"Musgrove, Joe",away,"Rodgers, Brendan",R,COL,Curveball,2590,44,80.5,in play,99.5,Regular Season,Regular Season,field_out,30,0
7/13/2022,"Musgrove, Joe",away,"Blackmon, Charlie",L,COL,Curveball,2757,44,82.4,in play,75.4,Regular Season,Regular Season,field_out,26,1
7/13/2022,"Musgrove, Joe",away,"Blackmon, Charlie",L,COL,4-Seam Fastball,2578,206,92.8,strike,,Regular Season,Regular Season,,26,0
7/13/2022,"Musgrove, Joe",away,"Iglesias, Jose",R,COL,Slider,2781,58,84.0,in play,42.9,Regular Season,Regular Season,field_error,25,1
7/13/2022,"Musgrove, Joe",away,"Iglesias, Jose",R,COL,Sinker,2483,210,93.6,ball,,Regular Season,Regular Season,,25,1
7/13/2022,"Musgrove, Joe",away,"Iglesias, Jose",R,COL,4-Seam Fastball,2665,209,93.9,strike,,Regular Season,Regular Season,,25,0
7/13/2022,"Musgrove, Joe",away,"Joe, Connor",R,COL,4-Seam Fastball,2553,207,93.4,in play,102.9,Regular Season,Regular Season,field_out,24,1
7/13/2022,"Musgrove, Joe",away,"Joe, Connor",R,COL,Curveball,2733,46,81.7,ball,,Regular Season,Regular Season,,24,1
7/13/2022,"Musgrove, Joe",away,"Joe, Connor",R,COL,Slider,2868,56,84.5,ball,,Regular Season,Regular Season,,24,1
7/13/2022,"Musgrove, Joe",away,"Joe, Connor",R,COL,Curveball,2683,51,81.5,strike,,Regular Season,Regular Season,,24,0
7/13/2022,"Musgrove, Joe",away,"Hampson, Garrett",R,COL,Slider,2807,59,84.3,strike,,Regular Season,Regular Season,strikeout,23,2
7/13/2022,"Musgrove, Joe",away,"Hampson, Garrett",R,COL,Slider,2693,57,83.5,strike,60.6,Regular Season,Regular Season,,23,2
7/13/2022,"Musgrove, Joe",away,"Hampson, Garrett",R,COL,Sinker,2400,205,93.6,strike,68.7,Regular Season,Regular Season,,23,2
7/13/2022,"Musgrove, Joe",away,"Hampson, Garrett",R,COL,Slider,2626,58,84.5,ball,,Regular Season,Regular Season,,23,2
7/13/2022,"Musgrove, Joe",away,"Hampson, Garrett",R,COL,Cutter,2633,204,91.3,strike,,Regular Season,Regular Season,,23,1
7/13/2022,"Musgrove, Joe",away,"Hampson, Garrett",R,COL,Curveball,2488,43,80.0,strike,,Regular Season,Regular Season,,23,0
7/13/2022,"Musgrove, Joe",away,"Hilliard, Sam",L,COL,Curveball,2598,43,81.3,in play,68.8,Regular Season,Regular Season,field_out,18,1
7/13/2022,"Musgrove, Joe",away,"Hilliard, Sam",L,COL,Curveball,2632,41,80.9,strike,,Regular Season,Regular Season,,18,0
7/13/2022,"Musgrove, Joe",away,"Diaz, Elias",R,COL,Sinker,2449,204,92.5,in play,,Regular Season,Regular Season,field_out,17,1
7/13/2022,"Musgrove, Joe",away,"Diaz, Elias",R,COL,Slider,2572,62,82.6,strike,,Regular Season,Regular Season,,17,0
7/13/2022,"Musgrove, Joe",away,"Grichuk, Randal",R,COL,Cutter,2592,205,90.2,in play,93.5,Regular Season,Regular Season,field_out,16,0
7/13/2022,"Musgrove, Joe",away,"Grichuk, Randal",R,COL,Sinker,2482,203,92.4,ball,,Regular Season,Regular Season,,16,0
7/13/2022,"Musgrove, Joe",away,"Grichuk, Randal",R,COL,4-Seam Fastball,2589,212,92.5,ball,,Regular Season,Regular Season,,16,0
7/13/2022,"Musgrove, Joe",away,"McMahon, Ryan",L,COL,Slider,2780,56,85.1,ball,,Regular Season,Regular Season,hit_by_pitch,15,2
7/13/2022,"Musgrove, Joe",away,"McMahon, Ryan",L,COL,4-Seam Fastball,2652,211,93.6,ball,,Regular Season,Regular Season,,15,2
7/13/2022,"Musgrove, Joe",away,"McMahon, Ryan",L,COL,4-Seam Fastball,2571,223,92.7,strike,80.4,Regular Season,Regular Season,,15,2
7/13/2022,"Musgrove, Joe",away,"McMahon, Ryan",L,COL,Slider,2596,48,84.3,strike,79.2,Regular Season,Regular Season,,15,1
7/13/2022,"Musgrove, Joe",away,"McMahon, Ryan",L,COL,4-Seam Fastball,2464,216,92.4,strike,,Regular Season,Regular Season,,15,0
7/13/2022,"Musgrove, Joe",away,"Rodgers, Brendan",R,COL,Sinker,2373,216,92.6,in play,94.0,Regular Season,Regular Season,force_out,10,0
7/13/2022,"Musgrove, Joe",away,"Rodgers, Brendan",R,COL,Slider,2679,57,83.4,ball,,Regular Season,Regular Season,,10,0
7/13/2022,"Musgrove, Joe",away,"Blackmon, Charlie",L,COL,Cutter,2659,197,90.3,in play,71.8,Regular Season,Regular Season,force_out,9,1
7/13/2022,"Musgrove, Joe",away,"Blackmon, Charlie",L,COL,4-Seam Fastball,2619,209,93.4,strike,,Regular Season,Regular Season,,9,0
7/13/2022,"Musgrove, Joe",away,"Blackmon, Charlie",L,COL,Cutter,2578,204,89.7,ball,,Regular Season,Regular Season,,9,0
7/13/2022,"Musgrove, Joe",away,"Iglesias, Jose",R,COL,Curveball,2665,48,82.5,in play,68.2,Regular Season,Regular Season,single,8,2
7/13/2022,"Musgrove, Joe",away,"Iglesias, Jose",R,COL,Cutter,2670,208,93.4,strike,55.4,Regular Season,Regular Season,,8,2
7/13/2022,"Musgrove, Joe",away,"Iglesias, Jose",R,COL,Slider,2776,56,85.2,ball,,Regular Season,Regular Season,,8,2
7/13/2022,"Musgrove, Joe",away,"Iglesias, Jose",R,COL,Slider,2726,58,83.5,strike,63.7,Regular Season,Regular Season,,8,1
7/13/2022,"Musgrove, Joe",away,"Iglesias, Jose",R,COL,Cutter,2666,195,90.8,strike,,Regular Season,Regular Season,,8,0
7/13/2022,"Musgrove, Joe",away,"Joe, Connor",R,COL,Cutter,2721,187,92.0,strike,,Regular Season,Regular Season,strikeout,7,2
7/13/2022,"Musgrove, Joe",away,"Joe, Connor",R,COL,4-Seam Fastball,2510,214,92.9,strike,74.8,Regular Season,Regular Season,,7,1
7/13/2022,"Musgrove, Joe",away,"Joe, Connor",R,COL,Curveball,2631,43,82.5,ball,,Regular Season,Regular Season,,7,1
7/13/2022,"Musgrove, Joe",away,"Joe, Connor",R,COL,Curveball,2559,37,81.9,ball,,Regular Season,Regular Season,,7,1
7/13/2022,"Musgrove, Joe",away,"Joe, Connor",R,COL,4-Seam Fastball,2417,221,92.2,strike,,Regular Season,Regular Season,,7,0
7/7/2022,"Musgrove, Joe",home,"La Stella, Tommy",L,SF,Curveball,2722,42,79.3,in play,100.9,Regular Season,Regular Season,double_play,47,1
7/7/2022,"Musgrove, Joe",home,"La Stella, Tommy",L,SF,Curveball,2764,45,78.5,ball,,Regular Season,Regular Season,,47,1
7/7/2022,"Musgrove, Joe",home,"La Stella, Tommy",L,SF,Changeup,1949,223,83.8,ball,,Regular Season,Regular Season,,47,1
7/7/2022,"Musgrove, Joe",home,"La Stella, Tommy",L,SF,Curveball,2651,42,78.7,strike,,Regular Season,Regular Season,,47,0
7/7/2022,"Musgrove, Joe",home,"La Stella, Tommy",L,SF,Cutter,2375,184,86.8,ball,,Regular Season,Regular Season,,47,0
7/7/2022,"Musgrove, Joe",home,"Crawford, Brandon",L,SF,Slider,2853,52,82.7,ball,,Regular Season,Regular Season,hit_by_pitch,46,2
7/7/2022,"Musgrove, Joe",home,"Crawford, Brandon",L,SF,Changeup,1772,226,86.3,strike,,Regular Season,Regular Season,,46,1
7/7/2022,"Musgrove, Joe",home,"Crawford, Brandon",L,SF,Slider,2627,59,81.7,strike,,Regular Season,Regular Season,,46,0
7/7/2022,"Musgrove, Joe",home,"Villar, David",R,SF,Curveball,2622,40,80.0,in play,92.0,Regular Season,Regular Season,field_out,45,2
7/7/2022,"Musgrove, Joe",home,"Villar, David",R,SF,Curveball,2644,37,81.0,strike,,Regular Season,Regular Season,,45,1
7/7/2022,"Musgrove, Joe",home,"Villar, David",R,SF,Curveball,2683,40,79.4,strike,78.6,Regular Season,Regular Season,,45,0
7/7/2022,"Musgrove, Joe",home,"Yastrzemski, Mike",L,SF,Curveball,2858,43,80.8,strike,,Regular Season,Regular Season,strikeout,41,2
7/7/2022,"Musgrove, Joe",home,"Yastrzemski, Mike",L,SF,4-Seam Fastball,2607,215,91.2,ball,,Regular Season,Regular Season,,41,2
7/7/2022,"Musgrove, Joe",home,"Yastrzemski, Mike",L,SF,4-Seam Fastball,2519,212,92.2,strike,79.0,Regular Season,Regular Season,,41,2
7/7/2022,"Musgrove, Joe",home,"Yastrzemski, Mike",L,SF,4-Seam Fastball,2510,209,91.5,strike,,Regular Season,Regular Season,,41,1
